GEOID,year,candidatevotes,totalvotes,voteshare
17173,2008,4245,10868,39.05962458594038
17173,2012,3342,10395,32.15007215007215
17173,2016,2288,11010,20.781108083560397
17173,2020,2504,12097,20.699346945523683
17173,2024,2240,11670,19.194515852613538
17175,2000,1211,2989,40.5152224824356
17175,2004,1189,3061,38.843515191114015
17175,2008,1357,2907,46.68042655658755
17175,2012,1095,2662,41.134485349361384
17175,2016,751,2743,27.378782355085672
17175,2020,815,2883,28.26916406520985
17175,2024,725,2761,26.25860195581311
17177,2000,8062,19378,41.60388068944164
17177,2004,8913,21320,41.80581613508443
17177,2008,11349,21605,52.52950705855126
17177,2012,10165,21055,48.27831868914747
17177,2016,7768,20343,38.185125104458535
17177,2020,9055,22048,41.06948476052249
17177,2024,8278,20995,39.428435341748035
17179,2000,25379,58348,43.495921025570716
17179,2004,25814,62338,41.40973403060734
17179,2008,29384,63854,46.01747737025089
17179,2012,24438,61048,40.03079543965404
17179,2016,20685,64400,32.119565217391305
17179,2020,24819,69052,35.94247813242195
17179,2024,24325,68027,35.75786084936863
17181,2000,3982,8660,45.981524249422634
17181,2004,3735,9119,40.95843842526593
17181,2008,3918,9116,42.97937691970162
17181,2012,3137,8282,37.87732431779764
17181,2016,2402,8537,28.136347663113504
17181,2020,2579,8886,29.023182534323656
17181,2024,2285,8226,27.77777777777778
17183,2000,15406,32100,47.993769470404985
17183,2004,14726,33714,43.679183721895946
17183,2008,16246,32872,49.42200048673644
17183,2012,12878,30314,42.482021508214025
17183,2016,10039,30570,32.839385017991496
17183,2020,10323,31584,32.684270516717326
17183,2024,9254,29549,31.317472672510068
17185,2000,1987,5508,36.074800290486564
17185,2004,1752,6006,29.170829170829172
17185,2008,2462,5782,42.5804219993082
17185,2012,1590,5134,30.970003895597976
17185,2016,1151,5464,21.06515373352855
17185,2020,1253,5593,22.40300375469337
17185,2024,1200,5377,22.317277292170353
17187,2000,3524,7631,46.18005503865811
17187,2004,3938,8457,46.56497575972567
17187,2008,4286,8029,53.38149209116951
17187,2012,4044,7793,51.89272423970229
17187,2016,2987,7807,38.26053541693352
17187,2020,3090,7909,39.069414590972315
17187,2024,2711,7447,36.40392104203035
17189,2000,2638,7138,36.95713084897731
17189,2004,2986,8104,36.84600197433367
17189,2008,3342,7932,42.13313161875946
17189,2012,2450,7405,33.08575286968264
17189,2016,1448,7427,19.496431937525248
17189,2020,1641,7902,20.76689445709947
17189,2024,1564,7562,20.682359164242264
17191,2000,2209,7693,28.714415702586766
17191,2004,2139,8287,25.81151200675757
17191,2008,2547,8071,31.55742782802627
17191,2012,1514,7680,19.713541666666668
17191,2016,1048,8261,12.68611548238712
17191,2020,1187,8486,13.987744520386519
17191,2024,1155,8275,13.957703927492446
17193,2000,2958,7637,38.73248657849941
17193,2004,3071,8301,36.99554270569811
17193,2008,3315,7453,44.47873339594794
17193,2012,2188,7064,30.973952434881085
17193,2016,1412,7335,19.250170415814587
17193,2020,1517,7421,20.441988950276244
17193,2024,1390,7067,19.668883543229093
17195,2000,12886,24837,51.88227241615332
17195,2004,13723,26873,51.06612585122614
17195,2008,15607,26906,58.00564929755445
17195,2012,14833,25654,57.819443361659
17195,2016,11035,25582,43.13579860839653
17195,2020,12253,27375,44.75981735159817
17195,2024,11012,26447,41.637992967066204
17197,2000,90902,191670,47.426305629467315
17197,2004,115625,246409,46.924016574069945
17197,2008,160406,286420,56.003770686404586
17197,2012,144229,277387,51.995587392343545
17197,2016,151927,300904,50.49018956211948
17197,2020,183915,345105,53.29247620289477
17197,2024,162874,327604,49.71673117544352
17199,2000,12192,26939,45.25780466980957
17199,2004,11685,29960,39.00200267022697
17199,2008,12914,30821,41.90000324454106
17199,2012,10647,29143,36.533644442919396
17199,2016,8581,31852,26.940223533844026
17199,2020,10206,33653,30.327162511514576
17199,2024,9890,33068,29.908068223055523
17201,2000,51981,109297,47.55940236237042
17201,2004,59740,121425,49.19909409100268
17201,2008,70034,126031,55.56886797692632
17201,2012,61732,118984,51.88260606468097
17201,2016,55713,118376,47.064438737581945
17201,2020,64056,127709,50.15778057928571
17201,2024,59942,121347,49.3971832843004
17203,2000,5529,16793,32.924432799380696
17203,2004,6005,18802,31.93809169237315
17203,2008,6999,19483,35.92362572499101
17203,2012,5572,18874,29.52209388576878
17203,2016,5092,19864,25.63431333064841
17203,2020,6160,21432,28.74206793579694
17203,2024,5958,21123,28.206220707285894
18001,2000,3775,12590,29.98411437648928
18001,2004,3512,13340,26.326836581709145
18001,2008,4928,13513,36.46858580626064
18001,2012,3806,13011,29.252171239720237
18001,2016,2805,13090,21.428571428571427
18001,2020,3236,14209,22.774297980153424
18001,2024,3179,13966,22.762423027352142
18003,2000,41636,114320,36.42057382785164
18003,2004,46710,129609,36.03916394694813
18003,2008,71263,150324,47.4062691253559
18003,2012,60036,146939,40.85777091173888
18003,2016,55382,147137,37.63975070852335
18003,2020,73189,169082,43.2860978696727
18003,2024,69960,163163,42.87736803074226
18005,2000,9015,25769,34.98389537816757
18005,2004,9191,28515,32.232158513063304
18005,2008,13567,31043,43.70389459781593
18005,2012,10625,29326,36.23064857123372
18005,2016,9841,32490,30.289319790704834
18005,2020,12934,36235,35.69477024975852
18005,2024,12525,35488,35.29362037871957
18007,2000,1328,3874,34.27981414558596
18007,2004,1135,3992,28.43186372745491
18007,2008,1563,3814,40.98059779758783
18007,2012,1159,3578,32.39239798770262
18007,2016,860,3666,23.458810692853245
18007,2020,1009,4114,24.52600875060768
18007,2024,1010,3954,25.543753161355585
18009,2000,2103,4893,42.979767014101775
18009,2004,1903,5380,35.37174721189591
18009,2008,2677,5441,49.20051461128469
18009,2012,1927,4743,40.62829432848408
18009,2016,1243,4839,25.687125439140317
18009,2020,1376,5351,25.71481965987666
18009,2024,1227,5136,23.890186915887853
18011,2000,4763,18396,25.891498151772126
18011,2004,5636,22898,24.613503362739102
18011,2008,9752,26647,36.596990280331745
18011,2012,8328,27737,30.024876518729492
18011,2016,10181,32178,31.639629560569333
18011,2020,15244,38520,39.5742471443406
18011,2024,16426,40109,40.95340197960557
18013,2000,2608,6817,38.25729793164148
18013,2004,2730,7330,37.244201909959074
18013,2008,3854,8055,47.84605834885164
18013,2012,3060,7604,40.24197790636507
18013,2016,2518,7945,31.69288860918817
18013,2020,3036,8981,33.80469880859592
18013,2024,2832,8627,32.82717051118581
18015,2000,2965,8268,35.861151427189164
18015,2004,2689,8638,31.129891178513546
18015,2008,3736,8736,42.765567765567766
18015,2012,2635,7810,33.73879641485275
18015,2016,1892,8643,21.890547263681594
18015,2020,2224,9495,23.42285413375461
18015,2024,2120,9184,23.08362369337979
18017,2000,5412,15106,35.82682377863101
18017,2004,4315,13931,30.974086569521216
18017,2008,7011,15653,44.79013607615154
18017,2012,5371,14161,37.92811242143917
18017,2016,3759,14209,26.455063692026183
18017,2020,4304,15198,28.31951572575339
18017,2024,3722,14213,26.187293323014142
18019,2000,17360,37336,46.49667880865652
18019,2004,17648,42337,41.68457850107471
18019,2008,21953,47725,45.998952331063386
18019,2012,20807,47146,44.13311839816739
18019,2016,18808,51147,36.77244022132285
18019,2020,23093,57869,39.90564896576751
18019,2024,22810,58612,38.91694533542619
18021,2000,3605,10158,35.48926954124828
18021,2004,3333,10783,30.909765371417976
18021,2008,4954,11395,43.4752084247477
18021,2012,3460,10784,32.08456973293769
18021,2016,2306,11282,20.439638361992554
18021,2020,2552,12267,20.803782505910164
18021,2024,2495,12055,20.69680630443799
18023,2000,3643,10991,33.145300700573195
18023,2004,3335,11877,28.07948135050939
18023,2008,5307,12392,42.826016785022595
18023,2012,3308,9883,33.47161792977841
18023,2016,2819,11936,23.617627345844504
18023,2020,3361,12949,25.955672252683605
18023,2024,3135,12450,25.180722891566266
18025,2000,1817,4209,43.169398907103826
18025,2004,1932,4574,42.23874070835155
18025,2008,2286,4744,48.18718381112985
18025,2012,2041,4590,44.46623093681917
18025,2016,1323,4593,28.80470280862182
18025,2020,1355,4944,27.40695792880259
18025,2024,1235,5011,24.64577928557174
18027,2000,2697,9761,27.63036574121504
18027,2004,2573,10599,24.275875082554958
18027,2008,3370,10586,31.83449839410542
18027,2012,2437,10250,23.77560975609756
18027,2016,1800,10768,16.716196136701335
18027,2020,2169,11954,18.144554124142545
18027,2024,1963,11449,17.145602236003143
18029,2000,6020,17650,34.107648725212464
18029,2004,6596,20969,31.455958796318374
18029,2008,7123,22217,32.061034343070624
18029,2012,6528,22356,29.200214707461086
18029,2016,4883,23987,20.356859965814817
18029,2020,5446,25383,21.455304731513216
18029,2024,5335,26600,20.05639097744361
18031,2000,2889,9171,31.50147203140334
18031,2004,2621,10199,25.698597901755072
18031,2008,3892,10488,37.10907704042716
18031,2012,2941,10308,28.531237873496313
18031,2016,2121,11127,19.06174170935562
18031,2020,2439,12287,19.850248229836414
18031,2024,2406,12111,19.866237304929403
18033,2000,4776,13785,34.64635473340588
18033,2004,4810,15403,31.2276829189119
18033,2008,7175,17149,41.839174295877314
18033,2012,5419,16328,33.188388045075946
18033,2016,3942,16902,23.322683706070286
18033,2020,4966,19628,25.300590992459753
18033,2024,5064,19792,25.586095392077606
18035,2000,20876,44147,47.287471402360296
18035,2004,20436,47939,42.6291745760237
18035,2008,28384,49863,56.9239716824098
18035,2012,22654,44968,50.37804661092332
18035,2016,18153,45123,40.23003789641646
18035,2020,20474,48191,42.485111327841295
18035,2024,18848,45784,41.16721998951599
18037,2000,5090,15504,32.83023735810113
18037,2004,5210,17066,30.52853627094808
18037,2008,8748,18565,47.12092647454888
18037,2012,6522,18542,35.17419911552152
18037,2016,5389,19984,26.966573258606886
18037,2020,6292,21770,28.902158934313277
18037,2024,5944,21424,27.744585511575803
18039,2000,16402,54482,30.105355897360596
18039,2004,17966,61380,29.270120560443143
18039,2008,31398,71458,43.9390970919981
18039,2012,24399,67852,35.95914637740966
18039,2016,20740,65630,31.60140179795825
18039,2020,26108,74387,35.09753048247678
18039,2024,23082,69765,33.08535798752956
18041,2000,3415,8647,39.49346594194518
18041,2004,3626,9468,38.297422898183356
18041,2008,4389,9462,46.3855421686747
18041,2012,3555,8837,40.228584361208554
18041,2016,2252,9530,23.630640083945437
18041,2020,2237,10136,22.069850039463297
18041,2024,2084,9838,21.18316731042895
18043,2000,13209,30030,43.98601398601399
18043,2004,13857,33890,40.88816760106226
18043,2008,16263,36537,44.511043599638725
18043,2012,14812,35305,41.954397394136805
18043,2016,13945,37425,37.26118904475618
18043,2020,17511,41802,41.89034017511124
18043,2024,17025,41181,41.341880964522474
18045,2000,2717,7281,37.3163027056723
18045,2004,2477,7804,31.74013326499231
18045,2008,3094,7410,41.75438596491228
18045,2012,2237,7111,31.458304036000563
18045,2016,1476,7492,19.701014415376402
18045,2020,1629,7986,20.398196844477837
18045,2024,1526,7982,19.118015534953646
18047,2000,2591,8339,31.070871807171123
18047,2004,2925,9992,29.273418734987988
18047,2008,3404,10610,32.082940622054664
18047,2012,2909,10560,27.547348484848484
18047,2016,1969,11013,17.878870425860345
18047,2020,2137,12000,17.808333333333334
18047,2024,2061,12034,17.126474987535317
18049,2000,2960,8327,35.547015731956286
18049,2004,2607,8703,29.955187866253013
18049,2008,3702,9006,41.10592938041306
18049,2012,2621,8126,32.25449175486094
18049,2016,1960,8374,23.405779794602342
18049,2020,2280,9147,24.926205313217448
18049,2024,2097,8854,23.684210526315788
18051,2000,5802,13772,42.128957304676156
18051,2004,5378,14614,36.800328452169154
18051,2008,6455,15095,42.76250414044386
18051,2012,4928,14721,33.47598668568711
18051,2016,3721,15484,24.031258072849393
18051,2020,4023,16161,24.89326155559681
18051,2024,3722,15901,23.407332872146405
18053,2000,9712,26386,36.807397862502846
18053,2004,8509,27460,30.986890021849963
18053,2008,11293,26299,42.94079622799346
18053,2012,9589,25285,37.92367016017402
18053,2016,7010,25312,27.694374209860932
18053,2020,8015,27159,29.511395854044697
18053,2024,7083,25156,28.15630465892829
18055,2000,4898,12619,38.814486092400344
18055,2004,4606,13352,34.49670461354104
18055,2008,5709,13629,41.88861985472155
18055,2012,4350,13111,33.178247273281976
18055,2016,2929,13801,21.223099775378596
18055,2020,3389,14784,22.923430735930737
18055,2024,3270,14633,22.346750495455478
18057,2000,18002,75926,23.70992808787504
18057,2004,26388,104906,25.153947343335936
18057,2008,49704,129064,38.511126262939314
18057,2012,43796,136863,31.999883094773608
18057,2016,57263,154256,37.122056840576704
18057,2020,88390,193999,45.56209052623982
18057,2024,90394,196727,45.948954642728246
18059,2000,6503,22950,28.335511982570804
18059,2004,6912,27867,24.803531058240928
18059,2008,11874,34253,34.66557673780399
18059,2012,9319,32843,28.37438723624517
18059,2016,8904,36181,24.609601724662117
18059,2020,12895,42911,30.050569783971476
18059,2024,14312,44450,32.19797525309336
18061,2000,5870,14896,39.40655209452202
18061,2004,6171,17310,35.649913344887345
18061,2008,7288,18091,40.28522469736333
18061,2012,6607,17671,37.38894233489899
18061,2016,4783,18558,25.7732514279556
18061,2020,5343,20236,26.403439414904128
18061,2024,5233,20448,25.59174491392801
18063,2000,10786,40221,26.816836975709208
18063,2004,13548,52302,25.903407135482393
18063,2008,24548,64955,37.792317758448156
18063,2012,21112,66644,31.6787707820659
18063,2016,22600,75559,29.910401143477284
18063,2020,32604,88505,36.83859668945257
18063,2024,31917,83189,38.36685138660159
18065,2000,7647,18315,41.75266175266175
18065,2004,7176,20504,34.99804916113929
18065,2008,10059,21319,47.183263755335616
18065,2012,7613,19007,40.053664439417055
18065,2016,5124,20155,25.422971967253783
18065,2020,5544,21030,26.3623395149786
18065,2024,5208,20604,25.276645311589984
18067,2000,12899,34095,37.83252676345506
18067,2004,12998,37021,35.10980254450177
18067,2008,17871,38624,46.26915907207953
18067,2012,15135,36290,41.70570405070267
18067,2016,11215,36843,30.439975029177862
18067,2020,13303,40630,32.7418163918287
18067,2024,12197,38784,31.448535478547857
18069,2000,4119,14620,28.17373461012312
18069,2004,3877,15627,24.809624368080886
18069,2008,5843,16328,35.78515433610975
18069,2012,4596,15765,29.153187440532825
18069,2016,3506,16043,21.85376799850402
18069,2020,4255,17829,23.865612204834818
18069,2024,4416,17735,24.899915421482945
18071,2000,5330,14602,36.50184906177236
18071,2004,5092,16309,31.22202464896683
18071,2008,7354,17374,42.327615977898006
18071,2012,5838,16712,34.93298228817616
18071,2016,3843,17573,21.86877596312525
18071,2020,4302,19238,22.361991891048966
18071,2024,4015,18654,21.523533826525142
18073,2000,3744,11167,33.527357392316645
18073,2004,3678,11844,31.053698074974672
18073,2008,5044,12875,39.17669902912622
18073,2012,4672,12896,36.22828784119106
18073,2016,3329,13378,24.884138137240246
18073,2020,3798,15475,24.54281098546042
18073,2024,3489,15826,22.04600025274864
18075,2000,3167,8030,39.439601494396015
18075,2004,2740,8232,33.28474246841594
18075,2008,3748,8315,45.075165363800366
18075,2012,3063,7901,38.76724465257562
18075,2016,1889,7986,23.653894315051343
18075,2020,1926,8461,22.763266753338847
18075,2024,1747,8103,21.559916080464024
18077,2000,5117,11931,42.888274243567174
18077,2004,5117,12971,39.44954128440367
18077,2008,6255,13490,46.36767976278725
18077,2012,5728,13126,43.638579917720556
18077,2016,4326,13544,31.94034258712345
18077,2020,4731,14697,32.19024290671565
18077,2024,4442,14327,31.004397291826617
18079,2000,3549,9494,37.381504107857594
18079,2004,3538,10517,33.64077208329371
18079,2008,5312,11839,44.86865444716614
18079,2012,3821,10250,37.27804878048781
18079,2016,2364,11150,21.201793721973093
18079,2020,2523,12251,20.594237205126113
18079,2024,2328,11809,19.713777627233465
18081,2000,11952,42284,28.26601078422098
18081,2004,13109,51255,25.57604136181836
18081,2008,21553,58644,36.75226792169702
18081,2012,17260,57964,29.777103029466566
18081,2016,17318,66500,26.042105263157893
18081,2020,24736,77618,31.868896390012623
18081,2024,24880,77832,31.966286360365913
18083,2000,6300,15054,41.849342367477085
18083,2004,5649,15746,35.87577797535882
18083,2008,7569,16424,46.0849975645397
18083,2012,5228,15145,34.519643446682075
18083,2016,3772,15516,24.31038927558649
18083,2020,4067,16011,25.40128661545188
18083,2024,3625,15110,23.99073461283918
18085,2000,5785,25284,22.880082265464324
18085,2004,5977,28360,21.075458392101552
18085,2008,9236,30134,30.649764385743676
18085,2012,6862,30060,22.827677977378578
18085,2016,6313,32084,19.676474255080414
18085,2020,8364,35787,23.371615391063795
18085,2024,7995,34896,22.910935350756535
18087,2000,2733,8333,32.7973118924757
18087,2004,2523,9003,28.023992002665775
18087,2008,3663,9491,38.59445790749131
18087,2012,2898,9316,31.107771575783598
18087,2016,2080,9566,21.74367551745766
18087,2020,2355,10633,22.148029718799965
